Lead ID	Job Title	Language	Valid JT	Job Role	Marketing Audience	Function	Seniority	Confidence Score
4530	システムリスク管理部システムリスク管理課 課長代理	ja	Yes	Manager Risk Management	Accounting and Finance DM	Accounting and Finance	Manager	1
4531	システム事業部 一般社員・職員	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
4532	システム事業部　課長 TCR	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	1
4533	システム事業部 部長	ja	Yes	Information Technology Manager				1
4534	システム事業部 部長/執行役員	ja	Yes	Executive				1
4535	システム企画/計画	ja	Yes	Business Planner				1
4536	システム企画マネージャー	ja	Yes	Planning Manager	Program and Project Management DM	Program and Project Management	Manager	1
4537	システム企画営業	ja	Yes	Salesperson				1
4538	システム企画課 チーフ	ja	Yes	Chief Executive Officer				1
4539	システム企画部	ja	Yes	Business Planner				1
4540	システム企画部 課長クラス	ja	Yes	Business Planner				0.92
4541	システム企画部部長 兼 グローバルIT推進課課長	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	1
4542	システム企画部長	ja	Yes	Planning Manager	Program and Project Management DM	Program and Project Management	Manager	1
4543	システム会社	ja	No					
4544	システム保守	ja	Yes	System Administrator	Information Technology DM	Information Technology	Senior	1
4545	システム保守．	ja	Yes	System Administrator	Information Technology DM	Information Technology	Senior	1
4546	oa事務	ja	Yes	Assistant	Operations User	Operations	Entry	0.9
4547	システム営業本部	ja	Yes	Salesperson				1
4548	システム営業部     常務取締役	ja	Yes	Managing Director				1
4549	アシスタントマネジャー	ja	Yes	Information Technology Manager				1
4550	システム技術本部クラウド技術部 主任	ja	Yes	Cloud Engineer	Engineering User	Engineering	Entry	1
4551	システム技術者	ja	Yes	Information Technology Generalist				1
4552	システム技術職	ja	Yes	Technician				1
4553	システム技術部 次長	ja	Yes	Engineering Manager	Engineering DM	Engineering	Manager	1
4554	システム担当	ja	Yes	System Administrator	Information Technology DM	Information Technology	Senior	1
4555	システム担当　-　TCR	ja	Yes	System Administrator				1
4556	システム担当　‐　TCR	ja	Yes	System Administrator				1
4557	システム担当 TCR	ja	Yes	System Administrator				1
4558	システム担当　TCR	ja	Yes	System Administrator				1
4559	システム担当　TRC	ja	Yes	System Administrator				1
4560	システム担当 システムリーダー 課長代理	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	0.75
4561	システム担当_TCR	ja	Yes	System Administrator				1
4562	システム担当＿TCR	ja	Yes	System Administrator				1
4563	システム担当_TCR_	ja	Yes	No suitable match found				0
4564	システム担当TCR	ja	Yes	System Administrator				1
4565	システム担当者	ja	Yes	System Administrator				1
4566	システム担当部長	ja	Yes	Information Technology Manager				1
4567	システム推進部 課長	ja	Yes	Information Technology Manager				1
4568	システム本部 一般社員・職員	ja	Yes	Information Technology Generalist				1
4569	システム本部 取締役	ja	Yes	Director of Information Technology				1
4570	システム本部セキュリティ室 室長/コーポレートIT室	ja	Yes	Information Technology Security Manager				1
4571	システム第四事業本部　鹿児島開発部 部長	ja	Yes	Development Manager	Developer DM	Developer	Manager	1
4572	システム管理	ja	Yes	System Administrator	Information Technology DM	Information Technology	Senior	1
4573	システム管理 TCR	ja	Yes	System Administrator	Information Technology DM	Information Technology	Senior	1
4574	システム管理/開発	ja	Yes	System Administrator	Information Technology DM	Information Technology	Senior	1
4575	システム管理グループ グループリーダー	ja	Yes	System Administrator	Information Technology DM	Information Technology	Senior	0.91
4576	システム管理室 室長	ja	Yes	Administration Manager				1
4577	システム管理担当 TCR	ja	Yes	System Administrator				1
4578	システム管理担当者	ja	Yes	System Administrator	Information Technology DM	Information Technology	Senior	1
4579	システム管理者	ja	Yes	System Administrator	Information Technology DM	Information Technology	Senior	1
4580	システム管理者 / アーキテクト	ja	Yes	System Administrator	Information Technology DM	Information Technology	Senior	1
4581	システム管理課 課長	ja	Yes	System Administrator	Information Technology DM	Information Technology	Senior	0.75
4582	システム管理責任者	ja	Yes	System Administrator	Information Technology DM	Information Technology	Senior	1
4583	システム統括本部 西日本システム本部 第1システム部　SENIOR CHIEF	ja	Yes	Chief of Department	Community and Social Services CXO	Community and Social Services	CXO	0.85
4584	システム統括本部 課長	ja	Yes	Information Technology Manager				1
4585	システム統括部 エンジニア	ja	Yes	Infrastructure Engineer	Information Technology User	Information Technology	Entry	0.85
4586	システム統括部 バックエンドエンジニア	ja	Yes	Back End Developer	Developer User	Developer	Entry	1
4587	システム統括部 リードエンジニア	ja	Yes	Engineer				1
4588	システム計画第一部 プロジェクトマネージャー	ja	Yes	Project Manager	Program and Project Management DM	Program and Project Management	Manager	0.85
4589	システム計画第二部 プロジェクトマネージャー	ja	Yes	Manager Project Management	Program and Project Management DM	Program and Project Management	Manager	1
4590	システム計算科学センター 副センター長	ja	Yes	Technology Instructor				1
4591	システム課	ja	Yes	System Administrator				1
4592	システム課 係長_TCR	ja	Yes	No suitable match found				0
4593	システム課 課長	ja	Yes	Information Technology Manager				0.97
4594	システム課　課長	ja	Yes	Information Technology Manager				0.97
4595	システム課長	ja	Yes	Information Technology Manager				1
4596	システム責任者	ja	Yes	System Administrator	Information Technology DM	Information Technology	Senior	1
4597	システム運営係長	ja	Yes	Information Technology Manager				1
4598	アナリスト / 報道機関	ja	Yes	Business Analyst				1
4599	システム運用（管理）	ja	Yes	System Administrator				1
4600	システム運用・保守	ja	Yes	System Administrator	Information Technology DM	Information Technology	Senior	1
4601	システム運用・管理	ja	Yes	System Administrator	Information Technology DM	Information Technology	Senior	1
4602	システム運用保守	ja	Yes	System Administrator	Information Technology DM	Information Technology	Senior	1
4603	システム運用管理	ja	Yes	System Administrator	Information Technology DM	Information Technology	Senior	1
4604	システム運用管理者	ja	Yes	System Administrator	Information Technology DM	Information Technology	Senior	1
4605	システム運用課 専門員	ja	Yes	System Administrator				0.99
4606	システム部	ja	Yes	System Administrator				1
4607	システム部 　部長	ja	Yes	System Administrator				1
4608	システム部 ITインフラ課	ja	Yes	System Administrator				1
4609	システム部　TCR	ja	No					
4610	システム部 グループ長	ja	Yes	Information Technology Manager				1
4611	"システム部 システム企画課, 課長代理"	ja	Yes	Information Technology Manager				0.98
4612	セールス・エグゼクティブ	ja	Yes	Sales Executive	Sales DM	Sales	Manager	1
4613	セールス・エンジニア	ja	Yes	Sales Engineer	Sales User	Sales	Entry	1
4614	セールスアシスタント	ja	Yes	Sales Employee	Sales User	Sales	Entry	1
4615	セールスアナリスト	ja	Yes	Sales Analyst	Sales User	Sales	Entry	1
4616	セールスエキスパート	ja	Yes	Salesperson				0.96
4617	セールスエンジニア	ja	Yes	Sales Engineer	Sales User	Sales	Entry	1
4618	セールスオペレーションズ	ja	Yes	Sales Employee				1
4619	セールスコンサルタント	ja	Yes	Salesperson	Sales User	Sales	Entry	1
4620	エリアマネージャー	ja	Yes	Sales Manager				1
4621	セールスサポートエンジニア	ja	Yes	Technical Support Representative				1
4622	セールススタッフ	ja	Yes	Sales Employee	Sales User	Sales	Entry	1
4623	セールスチームリーダー	ja	Yes	Sales Manager	Sales DM	Sales	Manager	1
4624	セールスディレクター	ja	Yes	Sales Director	Sales DM	Sales	Director	1
4625	セールスプランナー	ja	Yes	Salesperson				1
4626	セールスプロモーション	ja	Yes	Sales Specialist				1
4627	セールスマーケティング職	ja	Yes	Sales Employee	Sales User	Sales	Entry	1
4628	セールスマネージャ	ja	Yes	Sales Manager	Sales DM	Sales	Manager	1
4629	セールスマネージャー	ja	Yes	Sales Manager	Sales DM	Sales	Manager	1
4630	セールスマネジャー	ja	Yes	Sales Manager	Sales DM	Sales	Manager	1
4631	セールスリーダー	ja	Yes	Sales Manager	Sales DM	Sales	Manager	1
4632	セールス担当社員	ja	Yes	Sales Employee	Sales User	Sales	Entry	1
4633	セールス支援	ja	Yes	Support Specialist				1
4634	セキュアサービス本部トラストオペレーションセンターIT 担当者	ja	Yes	Information Technology Generalist				1
4635	セキュリティ	ja	Yes	Security Engineer				1
4636	セキュリティ エンジニア	ja	Yes	Security Engineer	Security User	Security	Entry	1
4637	セキュリティ マネージャ	ja	Yes	Information Technology Security Manager				1
4638	セキュリティ＆ＴＣ事業本部 一般社員・職員	ja	Yes	Information Technology Security Specialist				0.96
4639	セキュリティ・コンサルタント	ja	Yes	Cloud Security Architect				1
4640	セキュリティアーキテクト	ja	Yes	Security Architect				1
4641	セキュリティアドバイザー	ja	Yes	Information Technology Consultant				0.97
4642	セキュリティアナリスト	ja	Yes	Cyber Security Analyst	Security User	Security	Entry	1
4643	セキュリティアナリスト/スタッフ	ja	Yes	Cyber Security Analyst	Security User	Security	Entry	0.98
4644	セキュリティエキスパート本部 一般社員・職員	ja	Yes	Information Security Specialist	Security User	Security	Entry	0.85
4645	セキュリティエンジニア	ja	Yes	Security Engineer	Security User	Security	Entry	1
4646	"セキュリティエンジニア, 開発部"	ja	Yes	Security Engineer	Security User	Security	Entry	1
4647	セキュリティグループ 課長クラス	ja	Yes	Senior Manager Security Operations	Security DM	Security	Senior	0.85
4648	セキュリティコンサルタント	ja	Yes	Cloud Security Architect				1
4649	セキュリティコンサルティング部 課長クラス	ja	Yes	Security Operations Manager	Security DM	Security	Manager	0.75
4650	セキュリティサービス部 アソシエイトエンジニア	ja	Yes	Security Engineer	Security User	Security	Entry	1
4651	セキュリティサービス部 システムエンジニア	ja	Yes	Security Engineer	Security User	Security	Entry	1
4652	セキュリティサービス部 調査役	ja	Yes	Information Technology Security Specialist				1
4653	セキュリティサポート部 部長クラス	ja	Yes	Information Technology Security Manager				0.91
4654	セキュリティスペシャリスト　NON-TCR	ja	Yes	Information Security Specialist	Security User	Security	Entry	0.9
4655	セキュリティソリューション事業部 一般社員・職員	ja	No					
4656	セキュリティソリューション部 なし	ja	Yes	No suitable match found				0
4657	セキュリティチーム 一般社員・職員	ja	Yes	Information Technology Security Specialist				1
4658	セキュリティビジネス支援部 部長クラス	ja	Yes	Information Technology Security Manager				0.93
4659	セキュリティビジネス課 課長クラス	ja	Yes	Security Operations Manager	Security DM	Security	Manager	0.75
4660	セキュリティマネージャー	ja	Yes	Information Technology Security Manager				1
4661	セキュリティリーダー	ja	No					
4662	セキュリティ事業部 一般社員・職員	ja	Yes	Information Technology Security Specialist				0.97
4663	セキュリティ事業部 主任	ja	Yes	Information Technology Security Specialist				1
4664	セキュリティ事業部 副事業部長	ja	Yes	Information Technology Security Manager				1
4665	セキュリティ事業部 部長クラス	ja	Yes	Cyber Security Manager				0.92
4666	セキュリティ技術者	ja	Yes	Security Engineer	Security User	Security	Entry	1
4667	セキュリティ担当	ja	Yes	Information Security Officer	Security DM	Security	Senior	1
4668	セキュリティ担当 その他	ja	Yes	Information Security Officer	Security DM	Security	Senior	1
4669	セキュリティ推進室長 兼 グループマネージャー	ja	Yes	Information Technology Security Manager				1
4670	セキュリティ本部 シニアエキスパート	ja	Yes	Senior Security Architect	Security DM	Security	Senior	0.85
4671	セキュリティ本部 一般社員・職員	ja	Yes	Information Technology Security Specialist				1
4672	セキュリティ第三事業部第二技術部第一課 なし	ja	Yes	Technology Development Engineer	Engineering User	Engineering	Entry	0.6
4673	セキュリティ管理者	ja	Yes	Information Security Officer				1
4674	セキュリティ統括センター セキュリティ推進室 アセット推進グループ グループリーダー	ja	Yes	Information Security Specialist				1
4675	セキュリティ運用	ja	Yes	GSOC (Global Security Operations Center) Operator	Security User	Security	Entry	1
4676	セクションチーフ	ja	Yes	Office Manager				1
4677	セクションマネージャー	ja	Yes	Information Technology Manager				1
4678	セクションリーダー	ja	Yes	Manager Positions				1
4679	セクターマネージャー	ja	Yes	Manager Positions				1
4680	ゼネコン	ja	Yes	Construction Engineer	Engineering User	Engineering	Entry	1
4681	ゼネラルプロデューサー	ja	Yes	Production Editor	Media and Communication User	Media and Communication	Entry	1
4682	ゼネラルマネージャー	ja	Yes	Director of Business Development				1
4683	ゼネラルマネジャー	ja	Yes	Director of Business Development				1
4684	セミナー事業部 最高責任者	ja	Yes	Manager Positions				1
4685	セラピスト	ja	Yes	Physical Therapist	Healthcare Services DM	Healthcare Services	Senior	1
4686	センターマネージャー	ja	Yes	Information Technology Manager				1
4687	センター長	ja	Yes	Information Technology Manager				1
4688	センター長 教授	ja	Yes	Professor				1
4689	センター長_GENERAL MANAGER	ja	Yes	Managing Director	Business Development CXO	Business Development	CXO	0.98
4690	センタ長	ja	Yes	Information Technology Manager				1
4691	センタ長 / -	ja	Yes	Information Technology Manager				1
4692	ソーシャルメディアマーケティング	ja	Yes	Social Media Specialist	Media and Communication User	Media and Communication	Entry	1
4693	ソートデザイナー / 主任研究員	ja	Yes	Research and Development Manager				1
4694	その他 一般社員	ja	Yes	Office Worker				1
4695	その他 主任／係長クラス	ja	Yes	Information Technology Manager				1
4696	その他 契約社員	ja	Yes	Contract Worker				1
4697	その他 役員クラス	ja	Yes	Director of Business Development				1
4698	その他 本部長クラス	ja	Yes	Director of Business Development				1
4699	その他 派遣社員	ja	Yes	Contract Worker				1
4700	その他 経営者	ja	Yes	Executive	Business Development CXO	Business Development	CXO	1
4701	その他 課長クラス	ja	Yes	Information Technology Manager				1
4702	その他 部長クラス	ja	Yes	Director of Business Development				1
4703	その他/役員	ja	Yes	Information Technology Manager				1
4704	その他の IT プロフェッショナル	ja	Yes	Information Technology Generalist				1
4705	ソフトウェア	ja	Yes	Software Developer				1
4706	ソフトウェア エンジニア	ja	Yes	Software Engineer	Engineering User	Engineering	Entry	1
4707	ソフトウエア&AMP;AMP;セキュリティ リサーチ マネージャー	ja	Yes	Security Risk Manager	Security DM	Security	Manager	0.95
4708	ソフトウェア・エンジニア	ja	Yes	Software Engineer	Engineering User	Engineering	Entry	1
4709	ソフトウェアアーキテクト	ja	Yes	Software Architect	Architect DM	Architect	Senior	1
4710	ソフトウェアエキスパート	ja	Yes	Software Developer	Developer User	Developer	Entry	0.97
4711	ソフトウェアエンジニア	ja	Yes	Software Engineer	Engineering User	Engineering	Entry	1
4712	ソフトウエアエンジニア	ja	Yes	Software Engineer	Engineering User	Engineering	Entry	1
4713	ソフトウェアエンジニア プラットフォームエキスパート	ja	Yes	Software Engineer	Engineering User	Engineering	Entry	1
4714	ソフトウェアエンジニア/DEVOPSエンジニア	ja	Yes	Devops Engineer	Engineering User	Engineering	Entry	1
4715	ソフトウェアエンジニアリングマネージャー	ja	Yes	Engineering Manager	Engineering DM	Engineering	Manager	1
4716	ソフトウェアサービス、コンサルティング業務 TCR	ja	Yes	Technology Consultant	Information Technology DM	Information Technology	Senior	0.75
4717	ソフトウェアサービス部 技術課 課長	ja	Yes	Information Technology Manager				0.91
4718	ソフトウェアサポート	ja	Yes	Information Technology Support Specialist	Information Technology User	Information Technology	Entry	1
4719	ソフトウェアサポートエンジニア	ja	Yes	Information Technology Support Specialist				1
4720	ソフトウェアサポート技術統括部 その他	ja	Yes	Technology Manager	Information Technology DM	Information Technology	Manager	0.85
4721	ソフトウェアテスト	ja	Yes	Software Tester	Engineering User	Engineering	Entry	1
4722	ソフトウェアテストエンジニア	ja	Yes	Software Test Engineer	Engineering User	Engineering	Entry	1
4723	ソフトウェアデベロッパー	ja	Yes	Software Developer	Developer User	Developer	Entry	0.97
4724	ソフトウェア品質	ja	Yes	Software Tester				1
4725	ソフトウェア品質保証	ja	Yes	Software Quality Engineer	Engineering User	Engineering	Entry	1
4726	ソフトウェア技術者	ja	Yes	Software Engineer	Engineering User	Engineering	Entry	1
4727	ソフトウェア設計/開発	ja	Yes	Software Developer	Developer User	Developer	Entry	1
4728	ソフトウェア開発	ja	Yes	Software Developer	Developer User	Developer	Entry	1
4729	ソフトウェア開発・販売 人工知能開発・販売 パッケージ開発・販売 サーバ/ネットワーク構築 システム運用・保守	ja	Yes	Software Developer				0.99
4730	ソフトウェア開発エンジニア	ja	Yes	Software Developer	Developer User	Developer	Entry	1
4731	ソフトウェア開発者	ja	Yes	Software Developer	Developer User	Developer	Entry	0.97
4732	ソフトウェア開発者-	ja	Yes	Software Developer	Developer User	Developer	Entry	0.97
4733	ソフトウエア開発者	ja	Yes	Software Developer	Developer User	Developer	Entry	0.97
4734	ソフトウェア開発部マネージャー	ja	Yes	Software Manager	Engineering DM	Engineering	Manager	1
4735	ソフトエンジニア	ja	Yes	Software Engineer	Engineering User	Engineering	Entry	1
4736	ソフト強化グループ アシスタントマネージャー	ja	Yes	Software Manager				1
4737	ソフト開発	ja	Yes	Software Developer	Developer User	Developer	Entry	1
4738	ソリューション	ja	No					
4739	ソリューション アーキテクト	ja	Yes	Solutions Architect	Architect DM	Architect	Senior	1
4740	ソリューション コンサルタント	ja	Yes	Information Technology Consultant				1
4741	ソリューション・アーキテクト	ja	Yes	Solutions Architect	Architect DM	Architect	Senior	1
4742	ソリューション・エンジニア	ja	Yes	Information Technology Consultant				1
4743	ソリューション・プリンシパル	ja	Yes	Information Technology Consultant				1
4744	ソリューション３部 主任	ja	Yes	Solutions Architect				0.95
4745	ソリューションアーキテクト	ja	Yes	Solutions Architect	Architect DM	Architect	Senior	1
4746	ソリューションアーキテクト (ソリューション設計者)	ja	Yes	Solutions Architect	Architect DM	Architect	Senior	1
4747	ソリューションアーキテクト マネージャー	ja	Yes	Information Technology Manager				1
4748	ソリューションアドバイザー	ja	Yes	Consultant	Business Development DM	Business Development	Senior	0.97
4749	ソリューションエキスパート	ja	Yes	Consultant				0.97
4750	ソリューションエンジニア	ja	Yes	Information Technology Consultant				1
4751	ソリューションカンパニー ビジネス推進本部 総合調整部 DX&AMP;KAIZEN推進部門	ja	Yes	Innovation Manager	Product Management DM	Product Management	Manager	0.75
4752	ソリューションコンサルタント	ja	Yes	Information Technology Consultant				1
4753	ソリューションサービスグループ グループマネージャー	ja	Yes	Information Technology Manager				1
4754	ソリューションサービス営業部 一般社員・職員	ja	Yes	Technical Sales Professional				1
4755	ソリューションサービス部 主査	ja	Yes	Chief Solutions Architect				1
4756	ソリューションスペシャリスト	ja	Yes	Solutions Architect				1
4757	ソリューションセールスマネージャー	ja	Yes	Sales Manager	Sales DM	Sales	Manager	1
4758	ソリューションチーム マネジャー	ja	Yes	Information Technology Manager				1
4759	ソリューションディベロッパー	ja	Yes	Solutions Architect				1
4760	ソリューションデザイナー	ja	Yes	Solutions Architect	Architect DM	Architect	Senior	1
4761	ソリューションビジネス本部　本部長 兼 事業戦略推進部 部長	ja	Yes	Business Development Manager	Business Development DM	Business Development	Manager	1
4762	ソリューション事業本部 部長クラス	ja	Yes	Information Technology Manager				0.91
4763	ソリューション事業本部/取締役	ja	Yes	Director Solutions Architecture	Architect DM	Architect	Director	0.85
4764	ソリューション事業第一部 課長代理	ja	Yes	Business Development Manager	Business Development DM	Business Development	Manager	0.75
4765	ソリューション事業部　ＩＴ基盤サービス課 課長	ja	Yes	Infrastructure Manager	Information Technology DM	Information Technology	Manager	0.85
4766	ソリューション事業部 営業部	ja	Yes	Sales Employee	Sales User	Sales	Entry	1
4767	ソリューション事業部 第１ＳＬ部 １課 課長	ja	Yes	Service Support Manager	Customer Service and Support DM	Customer Service and Support	Manager	0.75
4768	ソリューション事業部 部長	ja	Yes	Information Technology Manager				1
4769	カスタマーエンジニア	ja	Yes	Customer Service Specialist	Customer Service and Support User	Customer Service and Support	Entry	1
4770	ソリューション営業部 マネージャー	ja	Yes	Sales Manager	Sales DM	Sales	Manager	1
4771	ソリューション設計第三担当 シニアエキスパート	ja	Yes	Solutions Architect	Architect DM	Architect	Senior	0.94
4772	ソリューション開発C/課長	ja	Yes	Development Manager	Developer DM	Developer	Manager	0.85
4773	ソリューション開発グループ 統括マネージャー	ja	Yes	Information Technology Manager				1
4774	ソリューション開発センター デジタルイノベーション2部 2グループ	ja	Yes	Director of Innovation	Product Management DM	Product Management	Director	0.75
4775	ソリューション開発部 マネージャー	ja	Yes	Information Technology Manager				1
4776	ソリューション開発部 部長	ja	Yes	Information Technology Manager				1
4777	ダイアグサービス部 GM	ja	Yes	Information Technology Manager				1
4778	ダイアグサービス部 SE	ja	Yes	Desktop Support Engineer				1
4779	タクティクスユニット 課長	ja	Yes	Information Technology Manager				1
4780	ダンサー	ja	Yes	Performer	Media and Communication User	Media and Communication	Entry	1
4781	ダンスインストラクター	ja	Yes	Teacher	Education User	Education	Entry	1
4782	チーフ TCR	ja	No					
4783	チーフ ウェブ プロデューサー	ja	Yes	Information Technology Generalist				1
4784	チーフ テクニカルエンジニア	ja	Yes	Professional Engineer				1
4785	チーフ・エンジニア	ja	Yes	Engineer	Engineering User	Engineering	Entry	1
4786	チーフ・スペシャリスト	ja	Yes	Information Technology Generalist				1
4787	チーフ・ディレクター	ja	Yes	Executive Director	Business Development CXO	Business Development	CXO	1
4788	チーフ・プロデューサー	ja	Yes	Production Crew	Media and Communication DM	Media and Communication	Senior	1
4789	チーフ・プロデューサー ＮＳＮＰ事務局長	ja	Yes	Production Crew				1
4790	チーフＳＥ	ja	Yes	Sales Engineer	Sales User	Sales	Entry	1
4791	チーフＳＲ	ja	Yes	Chief of Staff				1
4792	チーフアーキテクト	ja	Yes	Chief Information Technology Architect	Architect CXO	Architect	CXO	1
4793	チーフアシスタントマネージャー	ja	Yes	Information Technology Manager				1
4794	チーフエンジニア	ja	Yes	Engineer	Engineering User	Engineering	Entry	1
4795	チーフエンジニア 生産設備責任者	ja	Yes	Professional Engineer				1
4796	"チーフエンジニア, 開発本部"	ja	Yes	Professional Engineer				1
4797	チーフコンサルタント	ja	Yes	Consultant	Business Development DM	Business Development	Senior	1
4798	チーフシステムエンジニア	ja	Yes	Professional Engineer				1
4799	チーフスタッフ	ja	Yes	Information Technology Administrator				1
4800	チーフスペシャリスト	ja	Yes	Information Technology Generalist				1
4801	チーフディレクター	ja	Yes	Executive Director				1
4802	チーフデザイナー	ja	Yes	User Experience Designer				1
4803	チーフプロジェクトマネージャー	ja	Yes	Project Manager	Program and Project Management DM	Program and Project Management	Manager	1
4804	チーフプロデューサー	ja	Yes	Production Crew	Media and Communication DM	Media and Communication	Senior	1
4805	チーフマネージャー	ja	Yes	Information Technology Manager				1
4806	チーフマネージャー TCR	ja	Yes	Information Technology Manager				1
4807	チーフマネジャー	ja	Yes	Information Technology Manager				1
4808	カスタマーサポート	ja	Yes	Customer Service Specialist	Customer Service and Support User	Customer Service and Support	Entry	1
4809	チームアシスタント	ja	Yes	Assistant	Operations User	Operations	Entry	0.97
4810	チームディレクター	ja	Yes	Director General				1
4811	チームマネージャー	ja	Yes	Information Technology Manager				1
4812	チームリーダ	ja	Yes	Information Technology Manager				1
4813	チームリーダー-	ja	Yes	Information Technology Manager				1
4814	チームリーダー   COMPANY ADMINISTRATOR	ja	Yes	Information Technology Manager				1
4815	チームリーダー TCR	ja	Yes	Information Technology Manager				1
4816	チームリーダー 兼 チームリーダー	ja	Yes	Information Technology Manager				1
4817	チームリーダー 課長	ja	Yes	Information Technology Manager				1
4818	"チームリーダー, システム推進本部 システムサポート部 第1オペレーションチーム"	ja	Yes	Information Technology Manager				1
4819	チームリード	ja	Yes	Information Technology Manager				1
4820	チームリ－ダー TCR	ja	Yes	Information Technology Manager				1
4821	チーム副リーダー	ja	Yes	Information Technology Manager				1
4822	チャプタープレジデント	ja	Yes	Manager Positions				1
4823	ツアーマネージャー	ja	Yes	Travel and Tourism Professional	Operations User	Operations	Entry	1
4824	つくば事業所　第一技術部 部長	ja	Yes	Engineering Manager	Engineering DM	Engineering	Manager	0.98
4825	つくば事業所　第五技術部 部長	ja	Yes	Engineering Manager	Engineering DM	Engineering	Manager	0.98
4826	つくば事業所業務部資材課 課長	ja	Yes	Information Technology Manager				0.93
4827	デイトレーダー	ja	Yes	Investment Trader	Accounting and Finance User	Accounting and Finance	Entry	1
4828	ディビジョンマネージャー	ja	Yes	Information Technology Manager				1
4829	ディビジョンリーダー	ja	Yes	Information Technology Manager				1
4830	ディビジョン長	ja	No					
4831	ネットワーク管理者	ja	Yes	Network Administrator	Information Technology User	Information Technology	Entry	1
4832	ネットワーク部 係長・主任クラス	ja	Yes	Chief Technology Officer				0.91
4833	ネットワーク開発	ja	Yes	Network Engineer	Information Technology User	Information Technology	Entry	1
4834	パーソナルスタイリスト	ja	Yes	Personal Stylist	Other User	Other	Entry	1
4835	パーソナルトレーナー	ja	Yes	Trainer	Human Resources DM	Human Resources	Senior	1
4836	パータナー	ja	No					
4837	ハードウェアサポートエンジニア	ja	Yes	Hardware Engineer	Engineering User	Engineering	Entry	1
4838	ハードウェア技術者	ja	Yes	Hardware Engineer	Engineering User	Engineering	Entry	1
4839	パートナ	ja	Yes	Partner	Business Development CXO	Business Development	Partner	1
4840	パートナー	ja	Yes	Partner	Business Development CXO	Business Development	Partner	1
4841	パートナー 兼 最高情報責任者	ja	Yes	Partner				1
4842	パートナーセールスマネージャー	ja	Yes	Sales Manager	Sales DM	Sales	Manager	1
4843	パートナービジネスマネージャー	ja	Yes	Business Development Manager	Business Development DM	Business Development	Manager	1
4844	パートナーマーケティング本部 本部長	ja	Yes	Marketing Manager	Marketing DM	Marketing	Manager	1
4845	パートナーマーケティング部 部長	ja	Yes	Marketing Manager	Marketing DM	Marketing	Manager	1
4846	パートナー事業部 一般社員・職員	ja	Yes	Office Worker				1
4847	ハイアットリージェンシー東京ベイ IT担当	ja	Yes	Information Technology Generalist				1
4848	バイヤー	ja	Yes	Buyer	Purchasing DM	Purchasing	Senior	1
4849	バックエンドエンジニア	ja	Yes	Back End Developer	Developer User	Developer	Entry	1
4850	バックオフィス	ja	Yes	Office Worker	Business Development User	Business Development	Entry	1
4851	バックオフィス TCR	ja	Yes	Office Worker				1
4852	バックオフィスマネージャー	ja	Yes	Office Manager	Business Development DM	Business Development	Manager	1
4853	パッケージチーム エンジニア	ja	Yes	Engineer				1
4854	パナソニック コネクト（株）モバイルソリューションズ事業部 オペレーション	ja	Yes	Operations Manager	Operations DM	Operations	Manager	0.75
4855	パナソニックＧＵ 一般社員・職員	ja	Yes	Banker				1
4856	パブリック事業本部 課長クラス	ja	Yes	Information Technology Manager				0.92
4857	パラリーガル	ja	Yes	Legal Administrative Professional	Legal User	Legal	Entry	1
4858	バリスタ	ja	Yes	Food Service Professional	Customer Service and Support User	Customer Service and Support	Entry	1
4859	パワー ユーザー	ja	No					
4860	ピアノ教師	ja	Yes	School Teacher	Education DM	Education	Senior	1
4861	ビジネス アナリスト	ja	Yes	Business Analyst	Data Professional User	Data Professional	Entry	1
4862	ビジネス デベロップメント エグゼクティブ	ja	Yes	Executive				1
4863	ビジネス・インテリジェンス	ja	Yes	Business Intelligence Engineer	Data Professional User	Data Professional	Entry	1
4864	ビジネス・プロデューサー	ja	Yes	Business Development Specialist				1
4865	ビジネスアーキテクト	ja	Yes	Business Architect	Architect DM	Architect	Senior	1
4866	ビジネスアドバイザー	ja	Yes	Consultant				0.97
4867	ビジネスアナリスト	ja	Yes	Business Analyst	Data Professional User	Data Professional	Entry	1
4868	ビジネスアナリスト SP SME	ja	Yes	Business Analyst	Data Professional User	Data Professional	Entry	1
4869	ビジネスアプリケーションマネージャー	ja	Yes	Business Development Manager	Business Development DM	Business Development	Manager	1
4870	ビジネスイノベーション推進部 業務プロセス改革 マネージャー	ja	Yes	Business Development Manager				1
4871	ビジネスイノベーション本部 一般社員・職員	ja	Yes	Business Development Specialist				1
4872	ビジネスイノベーション部テクニカルソリューション担当 主査	ja	Yes	Technology Manager				1
4873	ビジネスエンジニア	ja	Yes	Business Intelligence Engineer	Data Professional User	Data Professional	Entry	1
4874	ビジネスクエスト本部　業務ソリューション推進部 部長クラス	ja	Yes	Sales Manager				0.92
4875	ビジネスクエスト本部マーケティング推進部営業企画課 マネージャー	ja	Yes	Sales Manager	Sales DM	Sales	Manager	1
4876	ビジネスクリエーション部サービス戦略担当 主査	ja	Yes	Information Technology Manager				1
4877	ビジネスコンサルタント	ja	Yes	Consultant	Business Development DM	Business Development	Senior	1
