Lead ID	Job Title	Language	Valid JT	Job Role	Marketing Audience	Function	Seniority	Confidence Score
460	営業所副長	ja	Yes	Sales Manager	Sales DM	Sales	Manager	1
461	専任エンジニア	ja	Yes	Engineer				1
462	専任部次長	ja	Yes	Director of Information Technology				1
463	専任係長	ja	Yes	Information Technology Manager				1
464	専任次長	ja	Yes	Director of Information Technology				1
465	専門委員	ja	Yes	Information Technology Generalist				1
466	専門社員	ja	Yes	Information Technology Generalist				1
467	役員室	ja	No					
468	情報システムサービス部	ja	Yes	Information Technology Generalist				0.9
469	工事副長	ja	Yes	Manager Positions				1
470	情報システム運用管理	ja	Yes	Information Technology Generalist				1
471	戦略	ja	Yes	Business Strategist				1
472	情報システム部社員	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	0.91
473	情報化推進	ja	Yes	Information Technology Generalist				1
474	情報セキュリティ本部	ja	Yes	Information Technology Generalist				1
475	情報統括部	ja	Yes	Information Technology Administrator				1
476	技術開発職	ja	Yes	Technology Development Engineer	Engineering User	Engineering	Entry	1
477	指導職	ja	Yes	Information Technology Manager				0.92
478	担当副長	ja	Yes	Technology Manager				1
479	運用・保守	ja	Yes	Operations Specialist				1
480	所長補佐	ja	Yes	Information Technology Manager				1
481	旅費チーム	ja	Yes	Travel and Tourism Professional	Operations User	Operations	Entry	1
482	推進部	ja	Yes	Information Technology Generalist				1
483	業務改革推進	ja	Yes	Business Strategist	Business Development DM	Business Development	Senior	0.85
484	業務グループ	ja	No					
485	本部スタッフ	ja	Yes	Information Technology Generalist				1
486	業務監査部	ja	Yes	Auditor	Accounting and Finance DM	Accounting and Finance	Senior	1
487	法務専門官	ja	Yes	Legal Practitioner	Legal DM	Legal	Senior	1
488	法人営業部	ja	Yes	Sales Employee				1
489	業務管理官	ja	Yes	Operations Specialist	Operations User	Operations	Entry	1
490	業務本部	ja	Yes	Information Technology Generalist				1
491	生産管理・工程管理	ja	Yes	Administrative Employee				1
492	生産技術職	ja	Yes	Information Technology Generalist				1
493	生産設計	ja	Yes	Computer Aided Designer				1
494	研修運営	ja	Yes	Human Resources Specialist				1
495	監査室	ja	Yes	Auditor	Accounting and Finance DM	Accounting and Finance	Senior	0.96
496	研究開発本部	ja	Yes	Information Technology Generalist				1
497	社内情報システム部門	ja	Yes	Information Technology Generalist				1
498	社内情報システム担当	ja	Yes	Director of Information Technology	Information Technology DM	Information Technology	Director	0.85
499	社内ヘルプデスク	ja	Yes	Information Technology Help Desk	Information Technology User	Information Technology	Entry	1
500	研究主査	ja	Yes	Chief Research Officer	Research CXO	Research	CXO	1
